GEOID,route_id,n_stops,best_headway_min,total_trips,route_short_name,route_long_name,route_type
12086008202,30422,1,16.363636363636363,11,52,GOULDS TO CORAL REEF DR STATION,3
12086008202,30429,8,22.5,36,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086008202,30448,1,15.0,12,152,COUNTRY WALK-TRANSITWAY VIA 152 ST,3
12086008202,30468,2,8.571428571428571,32,601,METRO EXPRESS,3
12086008202,30469,2,11.25,29,602,TRANSITWAY LOCAL,3
12086008205,23924,5,25.714285714285715,35,PALPNR,Village of Palmetto Bay Park & Ride,3
12086008205,30429,13,45.0,52,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086008206,23924,1,25.714285714285715,7,PALPNR,Village of Palmetto Bay Park & Ride,3
12086008206,30422,2,16.363636363636363,17,52,GOULDS TO CORAL REEF DR STATION,3
12086008206,30429,18,22.5,76,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086008206,30448,2,15.0,18,152,COUNTRY WALK-TRANSITWAY VIA 152 ST,3
12086008206,30468,4,8.571428571428571,65,601,METRO EXPRESS,3
12086008206,30469,6,11.25,85,602,TRANSITWAY LOCAL,3
12086008207,23924,2,25.714285714285715,14,PALPNR,Village of Palmetto Bay Park & Ride,3
12086008207,30429,9,45.0,36,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086008208,30436,13,30.0,42,97,SO.MIAMI HTS-PERRINE VIA CUTLER BAY,3
12086008208,30441,1,36.0,5,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008208,30458,9,18.0,50,287,CUTLER BAY TO RICHMOND DR STATION,3
12086008208,30466,3,120.0,3,500,CUTLER BAY LOCAL,3
12086008208,30468,4,8.181818181818182,67,601,METRO EXPRESS,3
12086008208,30469,10,11.25,140,602,TRANSITWAY LOCAL,3
12086008209,30458,8,36.0,40,287,CUTLER BAY TO RICHMOND DR STATION,3
12086008209,30466,1,120.0,1,500,CUTLER BAY LOCAL,3
12086008305,30422,8,16.363636363636363,47,52,GOULDS TO CORAL REEF DR STATION,3
12086008305,30429,4,22.5,20,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086008305,30448,5,15.0,36,152,COUNTRY WALK-TRANSITWAY VIA 152 ST,3
12086008305,30468,2,8.571428571428571,32,601,METRO EXPRESS,3
12086008305,30469,4,11.25,57,602,TRANSITWAY LOCAL,3
12086008308,30422,24,30.0,136,52,GOULDS TO CORAL REEF DR STATION,3
12086008308,30441,2,36.0,10,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008309,30422,33,30.0,189,52,GOULDS TO CORAL REEF DR STATION,3
12086008309,30436,1,30.0,6,97,SO.MIAMI HTS-PERRINE VIA CUTLER BAY,3
12086008309,30441,17,30.0,88,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008309,30458,1,18.0,10,287,CUTLER BAY TO RICHMOND DR STATION,3
12086008309,30466,1,120.0,1,500,CUTLER BAY LOCAL,3
12086008309,30468,4,8.181818181818182,67,601,METRO EXPRESS,3
12086008309,30469,8,11.25,112,602,TRANSITWAY LOCAL,3
12086008310,30422,12,16.363636363636363,66,52,GOULDS TO CORAL REEF DR STATION,3
12086008310,30429,3,22.5,16,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086008310,30441,10,36.0,50,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008310,30448,12,15.0,78,152,COUNTRY WALK-TRANSITWAY VIA 152 ST,3
12086008310,30468,2,8.571428571428571,32,601,METRO EXPRESS,3
12086008310,30469,4,11.25,57,602,TRANSITWAY LOCAL,3
12086008311,30422,10,30.0,60,52,GOULDS TO CORAL REEF DR STATION,3
12086008311,30436,1,30.0,6,97,SO.MIAMI HTS-PERRINE VIA CUTLER BAY,3
12086008311,30441,10,36.0,50,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008311,30458,1,18.0,10,287,CUTLER BAY TO RICHMOND DR STATION,3
12086008311,30468,2,8.181818181818182,34,601,METRO EXPRESS,3
12086008311,30469,4,11.25,56,602,TRANSITWAY LOCAL,3
12086008312,30422,11,36.0,55,52,GOULDS TO CORAL REEF DR STATION,3
12086008312,30441,22,30.0,132,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008312,30448,10,30.0,60,152,COUNTRY WALK-TRANSITWAY VIA 152 ST,3
12086008313,30422,23,36.0,115,52,GOULDS TO CORAL REEF DR STATION,3
12086008313,30441,17,30.0,92,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008313,30448,21,30.0,126,152,COUNTRY WALK-TRANSITWAY VIA 152 ST,3
12086008314,30422,16,30.0,87,52,GOULDS TO CORAL REEF DR STATION,3
12086008314,30448,5,30.0,30,152,COUNTRY WALK-TRANSITWAY VIA 152 ST,3
12086008315,30422,18,30.0,105,52,GOULDS TO CORAL REEF DR STATION,3
12086008315,30441,20,36.0,100,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008315,30448,8,30.0,48,152,COUNTRY WALK-TRANSITWAY VIA 152 ST,3
12086008409,30440,2,60.0,6,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008409,30445,2,90.0,4,136,DOUGLAS RD-OLD CUTLER-SW 136 ST,3
12086008409,30468,2,8.571428571428571,33,601,METRO EXPRESS,3
12086008409,30469,10,11.25,139,602,TRANSITWAY LOCAL,3
12086008415,30440,11,60.0,33,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008416,30434,8,30.0,46,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086008416,30440,16,45.0,55,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008416,30441,12,36.0,60,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008416,30459,2,30.0,12,288,W. KENDALL TO DADELAND N VIA 88  ST,3
12086008418,30428,12,25.714285714285715,74,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086008418,30441,4,30.0,21,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008418,30456,6,25.714285714285715,37,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086008419,30428,4,30.0,24,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086008419,30434,6,30.0,35,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086008419,30440,6,45.0,21,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008419,30441,14,30.0,71,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008419,30456,2,30.0,12,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086008419,30459,2,30.0,12,288,W. KENDALL TO DADELAND N VIA 88  ST,3
12086008420,30440,12,25.714285714285715,62,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008420,30441,15,30.0,89,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008420,30452,4,20.0,32,204,HAMMOCKS-DADELAND NORTH VIA 104 ST,3
12086008421,30434,7,30.0,42,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086008421,30440,6,25.714285714285715,41,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008421,30441,7,30.0,41,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008421,30452,4,20.0,32,204,HAMMOCKS-DADELAND NORTH VIA 104 ST,3
12086008421,30459,2,30.0,12,288,W. KENDALL TO DADELAND N VIA 88  ST,3
12086008422,30428,17,30.0,102,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086008422,30456,2,30.0,12,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086008423,30428,5,30.0,30,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086008423,30433,8,30.0,43,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086008423,30434,15,30.0,88,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086008423,30440,17,25.714285714285715,90,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008423,30456,2,30.0,12,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086008424,30440,13,30.0,44,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008424,30441,4,30.0,21,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008424,30452,3,20.0,23,204,HAMMOCKS-DADELAND NORTH VIA 104 ST,3
12086008425,30434,6,30.0,36,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086008425,30440,17,12.857142857142858,79,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008425,30441,19,15.0,104,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008425,30452,5,20.0,39,204,HAMMOCKS-DADELAND NORTH VIA 104 ST,3
12086008425,30459,2,30.0,12,288,W. KENDALL TO DADELAND N VIA 88  ST,3
12086008426,30440,4,60.0,12,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008426,30441,7,30.0,42,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008427,30440,4,25.714285714285715,20,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008427,30441,14,30.0,84,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008427,30452,2,20.0,16,204,HAMMOCKS-DADELAND NORTH VIA 104 ST,3
12086008428,30434,2,30.0,12,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086008428,30440,34,45.0,115,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008429,30434,9,30.0,54,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086008429,30440,30,25.714285714285715,131,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008430,30434,11,30.0,66,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086008430,30440,2,45.0,7,104,HAMMOCKS-MDC-DADELAND NO.VIA 104 ST,3
12086008430,30441,6,36.0,30,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008430,30459,4,30.0,24,288,W. KENDALL TO DADELAND N VIA 88  ST,3
12086008431,30428,2,25.714285714285715,13,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086008431,30434,2,30.0,12,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086008431,30441,8,36.0,40,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008431,30456,2,25.714285714285715,13,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086008431,30459,1,30.0,6,288,W. KENDALL TO DADELAND N VIA 88  ST,3
12086008502,30424,12,60.0,36,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086008502,30428,13,30.0,78,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086008502,30433,9,30.0,48,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086008502,30456,4,30.0,24,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086008503,30420,12,30.0,70,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086008503,30433,8,30.0,44,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086008504,30424,12,60.0,36,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086008504,30433,6,30.0,33,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086008601,30420,7,30.0,39,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086008601,30424,9,60.0,27,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086008601,30428,6,30.0,36,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086008601,30456,2,30.0,12,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086008603,30424,10,60.0,30,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086008603,30428,2,30.0,12,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086008603,30441,15,30.0,84,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008603,30456,2,30.0,12,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086008604,30424,6,60.0,18,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086008604,30428,7,30.0,42,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086008604,30441,3,30.0,16,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008604,30456,2,30.0,12,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086008702,30420,13,30.0,72,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086008702,30424,6,60.0,18,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086008702,30441,9,30.0,54,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008703,30420,9,30.0,48,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086008703,30441,9,30.0,54,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008704,30424,10,60.0,30,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086008704,30441,8,30.0,48,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008805,30412,7,22.5,56,24,CORAL WAY LIMITED,3
12086008805,30420,8,30.0,48,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086008805,30433,12,30.0,67,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086008806,30412,7,22.5,56,24,CORAL WAY LIMITED,3
12086008806,30420,6,30.0,34,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086008807,30412,15,22.5,116,24,CORAL WAY LIMITED,3
12086008807,30441,7,30.0,39,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008808,30420,12,30.0,67,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086008808,30441,3,30.0,18,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008809,30412,2,22.5,15,24,CORAL WAY LIMITED,3
12086008809,30441,11,30.0,63,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008810,30420,15,30.0,81,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086008810,30441,12,30.0,72,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008904,28802,2,22.5,12,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086008904,28806,8,120.0,8,SWTWTA,City of Sweetwater Trolley A Route,3
12086008904,28807,2,120.0,2,SWTWTB,City of Sweetwater Trolley B Loop,3
12086008904,30401,5,16.363636363636363,51,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086008904,30403,5,6.0,96,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086008904,30412,5,12.0,45,24,CORAL WAY LIMITED,3
12086008904,30441,9,18.0,50,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008906,28806,1,120.0,1,SWTWTA,City of Sweetwater Trolley A Route,3
12086008906,30401,2,18.0,20,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086008906,30403,2,6.0,48,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086008906,30412,18,12.0,146,24,CORAL WAY LIMITED,3
12086008906,30441,6,18.0,35,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008907,28806,5,120.0,5,SWTWTA,City of Sweetwater Trolley A Route,3
12086008907,30401,8,16.363636363636363,63,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086008907,30403,4,10.0,66,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086008907,30441,4,36.0,20,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086008908,30401,9,30.0,50,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086008908,30433,5,30.0,29,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086008909,30412,12,22.5,96,24,CORAL WAY LIMITED,3
12086008909,30433,8,30.0,44,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086008910,30401,6,15.0,45,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086008910,30433,5,30.0,29,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086008911,30412,11,20.0,89,24,CORAL WAY LIMITED,3
12086008911,30433,8,30.0,44,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009010,23892,44,18.0,242,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009010,23893,45,30.0,138,DLOOP2,City of Doral Trolley (Rt. 2),3
12086009010,23894,5,22.5,26,DLOOP3,City of Doral Trolley (Rt. 3),3
12086009010,23896,1,90.0,2,HIAMAR,City of Hialeah Transit (Marlin),3
12086009010,28802,22,45.0,75,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009010,28806,8,120.0,8,SWTWTA,City of Sweetwater Trolley A Route,3
12086009010,28807,8,120.0,8,SWTWTB,City of Sweetwater Trolley B Loop,3
12086009010,30400,10,18.0,59,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009010,30418,8,30.0,40,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086009010,30429,1,36.0,5,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086009010,30433,17,30.0,93,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009010,30435,16,120.0,16,95,I-95 GOLDEN GLADES EXPRESS,3
12086009010,30441,11,18.0,64,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086009010,30443,6,90.0,12,132,HIA.TRI-RAIL STA-DORAL VIA 36ST,3
12086009010,30446,11,20.0,56,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086009014,30400,21,36.0,105,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009014,30403,9,10.588235294117647,133,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086009014,30433,22,30.0,122,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009014,30455,4,16.363636363636363,42,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086009015,28807,4,120.0,4,SWTWTB,City of Sweetwater Trolley B Loop,3
12086009015,30400,15,30.0,81,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009015,30403,14,10.588235294117647,202,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086009015,30433,2,30.0,12,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009015,30455,8,16.363636363636363,83,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086009020,28802,9,22.5,40,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009020,28806,13,90.0,14,SWTWTA,City of Sweetwater Trolley A Route,3
12086009020,28807,12,90.0,13,SWTWTB,City of Sweetwater Trolley B Loop,3
12086009020,30401,10,30.0,55,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086009020,30403,6,10.0,90,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086009020,30441,6,36.0,30,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086009020,30446,5,30.0,26,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086009020,30455,4,9.0,50,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086009021,28802,4,45.0,16,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009021,28806,10,120.0,10,SWTWTA,City of Sweetwater Trolley A Route,3
12086009021,28807,10,120.0,10,SWTWTB,City of Sweetwater Trolley B Loop,3
12086009021,30401,7,30.0,39,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086009021,30441,6,30.0,31,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086009021,30446,7,30.0,34,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086009022,28806,5,120.0,5,SWTWTA,City of Sweetwater Trolley A Route,3
12086009022,28807,5,120.0,5,SWTWTB,City of Sweetwater Trolley B Loop,3
12086009022,30401,5,30.0,28,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086009022,30446,5,30.0,25,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086009024,30400,6,30.0,33,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009024,30433,1,30.0,6,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009026,30400,10,30.0,51,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009026,30403,2,10.588235294117647,29,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086009026,30433,6,30.0,34,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009026,30455,2,16.363636363636363,21,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086009027,30400,10,30.0,55,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009027,30433,2,30.0,11,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009028,23892,1,45.0,4,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009028,28802,2,45.0,7,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009028,28806,2,120.0,2,SWTWTA,City of Sweetwater Trolley A Route,3
12086009028,28807,2,120.0,2,SWTWTB,City of Sweetwater Trolley B Loop,3
12086009028,30400,11,30.0,60,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009028,30441,1,30.0,6,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086009028,30446,1,30.0,6,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086009029,28802,8,45.0,30,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009029,28806,9,120.0,9,SWTWTA,City of Sweetwater Trolley A Route,3
12086009029,28807,14,120.0,14,SWTWTB,City of Sweetwater Trolley B Loop,3
12086009029,30400,11,30.0,60,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009029,30401,2,30.0,11,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086009029,30403,14,10.0,204,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086009029,30441,1,30.0,6,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086009029,30446,6,30.0,32,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086009029,30455,6,15.0,61,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086009030,30400,6,36.0,30,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009030,30433,7,30.0,37,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009031,30400,11,36.0,55,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009031,30433,10,30.0,54,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009039,23892,11,30.0,62,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009039,23893,4,60.0,12,DLOOP2,City of Doral Trolley (Rt. 2),3
12086009039,23894,6,22.5,28,DLOOP3,City of Doral Trolley (Rt. 3),3
12086009039,28802,5,45.0,18,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009040,23892,6,30.0,34,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009040,23893,5,30.0,18,DLOOP2,City of Doral Trolley (Rt. 2),3
12086009040,23894,17,25.714285714285715,75,DLOOP3,City of Doral Trolley (Rt. 3),3
12086009040,23896,6,36.0,24,HIAMAR,City of Hialeah Transit (Marlin),3
12086009040,28802,10,22.5,45,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009040,30433,7,16.363636363636363,44,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009040,30715,1,20.0,9,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086009040,30979,2,10.0,34,2600,REGULAR METRORAIL SERVICE,2
12086009043,23892,7,30.0,38,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009043,23894,6,45.0,24,DLOOP3,City of Doral Trolley (Rt. 3),3
12086009043,28802,3,60.0,9,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009044,23892,6,30.0,28,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009044,23894,4,45.0,16,DLOOP3,City of Doral Trolley (Rt. 3),3
12086009048,23892,3,30.0,15,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009048,23894,6,36.0,27,DLOOP3,City of Doral Trolley (Rt. 3),3
12086009048,28802,6,45.0,21,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009049,23892,9,30.0,48,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009049,23894,5,45.0,20,DLOOP3,City of Doral Trolley (Rt. 3),3
12086009050,23892,13,30.0,70,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009050,23894,9,45.0,36,DLOOP3,City of Doral Trolley (Rt. 3),3
12086009050,28802,3,22.5,14,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009051,30400,3,36.0,15,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086009051,30401,6,15.0,45,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086009051,30403,9,10.588235294117647,133,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086009051,30433,13,30.0,75,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009051,30455,4,16.363636363636363,42,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086009052,28807,4,120.0,4,SWTWTB,City of Sweetwater Trolley B Loop,3
12086009052,30401,6,30.0,33,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086009052,30403,10,10.588235294117647,145,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086009052,30455,4,16.363636363636363,41,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086009053,30401,5,30.0,28,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086009053,30403,6,10.588235294117647,86,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086009053,30433,7,30.0,42,87,MEDLEY-DADELAND NORTH VIA 87 AVE,3
12086009053,30455,5,16.363636363636363,53,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086009054,28802,2,45.0,8,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009054,28806,5,120.0,5,SWTWTA,City of Sweetwater Trolley A Route,3
12086009054,28807,6,120.0,6,SWTWTB,City of Sweetwater Trolley B Loop,3
12086009054,30401,8,30.0,44,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086009054,30403,12,10.0,177,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086009054,30441,3,36.0,15,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086009054,30446,1,30.0,6,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086009054,30455,4,15.0,41,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086009055,28807,5,120.0,5,SWTWTB,City of Sweetwater Trolley B Loop,3
12086009055,30401,4,30.0,22,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086009055,30403,8,10.588235294117647,116,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086009055,30455,4,16.363636363636363,40,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086009056,23892,9,36.0,45,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009056,23893,3,60.0,9,DLOOP2,City of Doral Trolley (Rt. 2),3
12086009056,23894,9,22.5,48,DLOOP3,City of Doral Trolley (Rt. 3),3
12086009056,28802,8,45.0,28,DLOOP4,City of Doral Trolley (FIU Rt.),3
12086009057,23892,1,36.0,5,DLOOP1,City of Doral Trolley (Rt. 1),3
12086009057,23894,17,36.0,78,DLOOP3,City of Doral Trolley (Rt. 3),3
12086009057,28802,12,36.0,49,DLOOP4,City of Doral Trolley (FIU Rt.),3
